"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","L7MB6B"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","L7MB6B"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","MIZ53Y"
"stage (App)","try","2010",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2007}","kr","South Korea","MIZ53Y"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2002}","kr","South Korea","L7MB6B"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","fail","3013",,"{""last_level"":10}","kr","South Korea","YUYD6L"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage (App)","fail","2009",,"{""last_level"":10}","kr","South Korea","RQ4CWU"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","3006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","HXKLFK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","clear","3004",,"{""last_level"":21}","kr","South Korea","UTV96C"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","BDJZI3"
"stage (App)","try","3001",,"{""last_level"":0}","kr","South Korea","ZM4NH5"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","fail","3013",,"{""last_level"":11}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","MIZ53Y"
"stage (App)","fail","2005",,"{""last_level"":19}","kr","South Korea","U84ZH0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3004}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","U5HOZK"
"stage (App)","fail","2002",,"{""last_level"":10}","kr","South Korea","U5HOZK"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":11}","jp","Japan","DV9LV0"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","kr","South Korea","U84ZH0"
"stage (App)","fail","3013",,"{""last_level"":12}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","DV9LV0"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage (App)","fail","2009",,"{""last_level"":9}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","fail","3013",,"{""last_level"":9}","kr","South Korea","YUYD6L"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","U5HOZK"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","L7MB6B"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","GHPNPG"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","U5HOZK"
"stage (App)","fail","2002",,"{""last_level"":8}","kr","South Korea","L7MB6B"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","GHPNPG"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","fail","3013",,"{""last_level"":11}","kr","South Korea","YUYD6L"
"stage (App)","clear","3006",,"{""is_repeat_play"":true,""last_level"":21}","kr","South Korea","HXKLFK"
"stage (App)","clear","3009",,"{""last_level"":21}","jp","Japan","HPUPNX"
"stage (App)","clear","3003",,"{""last_level"":21}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage (App)","clear","6002",,"{""last_level"":21}","jp","Japan","PCCKLG"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","ZM4NH5"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","U84ZH0"
"stage (App)","fail","2009",,"{""last_level"":10}","kr","South Korea","RQ4CWU"
"stage (App)","fail","2005",,"{""last_level"":16}","kr","South Korea","U84ZH0"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","fail","3013",,"{""last_level"":9}","kr","South Korea","YUYD6L"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","L7MB6B"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3013}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":2005}","kr","South Korea","U84ZH0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","kr","South Korea","GHPNPG"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","L7MB6B"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","U5HOZK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","kr","South Korea","RQ4CWU"
"stage (App)","try","3013",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","try","3003",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage (App)","fail","2007",,"{""last_level"":11}","kr","South Korea","MIZ53Y"
"stage (App)","fail","2015",,"{""last_level"":6}","kr","South Korea","YUYD6L"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","kr","South Korea","U84ZH0"
"stage (App)","clear","3004",,"{""is_repeat_play"":true,""last_level"":21}","kr","South Korea","829K22"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3004}","kr","South Korea","829K22"
"stage (App)","clear","3011",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","R68LJO"
"stage (App)","clear","3002",,"{""last_level"":21}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","YUYD6L"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","YUYD6L"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage (App)","clear","2008",,"{""last_level"":21}","kr","South Korea","RQ4CWU"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","GHPNPG"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage (App)","try","3002",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","U84ZH0"
"stage (App)","fail","3009",,"{""last_level"":11}","jp","Japan","HPUPNX"
"stage (App)","try","6002",,"{""last_level"":0}","jp","Japan","PCCKLG"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","PCCKLG"
"stage (App)","fail","2007",,"{""last_level"":10}","kr","South Korea","MIZ53Y"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","ZM4NH5"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","L7MB6B"
"stage (App)","try","3006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","HXKLFK"
"stage (App)","clear","2004",,"{""last_level"":21}","kr","South Korea","U84ZH0"
"stage (App)","clear","3001",,"{""last_level"":21}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2008}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","kr","South Korea","U84ZH0"
"stage (App)","try","3004",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","829K22"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage (App)","fail","3009",,"{""last_level"":12}","jp","Japan","HPUPNX"
"stage (App)","fail","2007",,"{""last_level"":11}","kr","South Korea","MIZ53Y"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","QQFUL2"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","51U99R"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","8TSA0M"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":21}","kr","South Korea","HXKLFK"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","PCCKLG"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage (App)","try","3001",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","fail","2003",,"{""last_level"":1}","kr","South Korea","ZM4NH5"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","ZM4NH5"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","ZM4NH5"
"stage (App)","fail","2008",,"{""last_level"":20}","kr","South Korea","RQ4CWU"
"stage (App)","fail","2009",,"{""last_level"":11}","jp","Japan","PCCKLG"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage (App)","fail","3009",,"{""last_level"":9}","jp","Japan","HPUPNX"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2009}","jp","Japan","PCCKLG"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2009}","jp","Japan","PCCKLG"
"stage (App)","fail","2009",,"{""last_level"":16}","kr","South Korea","UTV96C"
"stage (App)","fail","2003",,"{""last_level"":7}","kr","South Korea","9QQ0CC"
"stage (App)","fail","2007",,"{""last_level"":16}","kr","South Korea","MIZ53Y"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","ZM4NH5"
"stage (App)","try","3011",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","R68LJO"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2002}","kr","South Korea","ZM4NH5"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2008}","kr","South Korea","RQ4CWU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","jp","Japan","PCCKLG"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2009}","kr","South Korea","UTV96C"
"stage (App)","fail","3012",,"{""last_level"":9}","jp","Japan","R68LJO"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2007}","kr","South Korea","MIZ53Y"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":2009}","kr","South Korea","UTV96C"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","U84ZH0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","kr","South Korea","8TSA0M"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","MIZ53Y"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QQFUL2"
"stage (App)","fail","2002",,"{""last_level"":9}","kr","South Korea","QQFUL2"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","kr","South Korea","UTV96C"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","U84ZH0"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","9QQ0CC"
"stage (App)","fail","3009",,"{""last_level"":10}","jp","Japan","HPUPNX"
"stage (App)","try","2009",,"{""last_level"":0}","jp","Japan","PCCKLG"
"stage (App)","try","3012",,"{""last_level"":0}","jp","Japan","R68LJO"
"stage (App)","fail","3012",,"{""last_level"":7}","jp","Japan","R68LJO"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2008}","kr","South Korea","RQ4CWU"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","9QQ0CC"
"stage (App)","clear","2009",,"{""last_level"":21}","jp","Japan","KM2T40"
"stage (App)","clear","2006",,"{""last_level"":21}","kr","South Korea","1I8IF6"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","GAVO71"
"stage (App)","clear","2008",,"{""last_level"":21}","jp","Japan","PCCKLG"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","8TSA0M"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","fail","2007",,"{""last_level"":13}","kr","South Korea","GAVO71"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2008}","kr","South Korea","RQ4CWU"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage (App)","try","3012",,"{""last_level"":0}","jp","Japan","R68LJO"
"stage (App)","fail","3009",,"{""last_level"":9}","jp","Japan","HPUPNX"
"stage (App)","fail","3012",,"{""last_level"":8}","jp","Japan","R68LJO"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","QQFUL2"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","51U99R"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","MIZ53Y"
"stage (App)","try","2008",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","HXKLFK"
"stage (App)","fail","2007",,"{""last_level"":9}","kr","South Korea","MIZ53Y"
"stage (App)","fail","2009",,"{""last_level"":11}","kr","South Korea","HXKLFK"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","U84ZH0"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","UTV96C"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","kr","South Korea","HXKLFK"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","51U99R"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","51U99R"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","51U99R"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","51U99R"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","51U99R"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","51U99R"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","HPUPNX"
"stage (App)","fail","2009",,"{""last_level"":11}","jp","Japan","AQWO13"
"stage (App)","try","3012",,"{""last_level"":0}","jp","Japan","R68LJO"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","GAVO71"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","kr","South Korea","MIZ53Y"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","UTV96C"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","1I8IF6"
"stage (App)","clear","3011",,"{""last_level"":21}","jp","Japan","R68LJO"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","51U99R"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","RQ4CWU"
"stage (App)","fail","3004",,"{""last_level"":12}","kr","South Korea","GAVO71"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","RQ4CWU"
"stage (App)","fail","2003",,"{""last_level"":8}","kr","South Korea","U84ZH0"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","FAGKYW"
