"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","fail","2010",,"{""last_level"":14}","us","United States","OSM03Q"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","W9722E"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","J40228"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Poland","NKKKAD"
"stage (App)","clear","2006",,"{""last_level"":20}","us","Malaysia","Y5LPIW"
"stage (App)","clear","3009",,"{""is_repeat_play"":true,""last_level"":20}","hk","Macau","KYI3PN"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","2CCH43"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","I6PGZR"
"stage (App)","clear","2005",,"{""last_level"":20}","id","Indonesia","NW5F5H"
"stage (App)","fail","2010",,"{""last_level"":15}","kr","South Korea","API64P"
"stage (App)","try","3005",,"{""last_level"":0}","tw","Taiwan Province Of China","1AGCHQ"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","KUKTDH"
"stage (App)","fail","5001",,"{""last_level"":5}","kr","South Korea","0SXJCT"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","2ASZKS"
"stage (App)","clear","2004",,"{""last_level"":20}","jp","Japan","ZIO9KJ"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","2AJ6SN"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","8VPBAQ"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","FSJKAW"
"stage (App)","fail","5001",,"{""last_level"":6}","tw","Taiwan Province Of China","1AGCHQ"
"stage (App)","clear","2001",,"{""last_level"":20}","us","United States","K4SHQB"
"stage (App)","fail","2023",,"{""last_level"":11}","kr","South Korea","Y99GU7"
"stage (App)","fail","2002",,"{""last_level"":1}","vn","Viet Nam","QHAJIV"
"stage (App)","clear","2013",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","C8LZKG"
"stage (App)","clear","2012",,"{""last_level"":20}","jp","Japan","D9XHVK"
"stage (App)","clear","3005",,"{""last_level"":20}","kr","South Korea","9PEQZ5"
"stage (App)","try","2004",,"{""last_level"":0}","us","Chile","TF7QQK"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","vn","Viet Nam","QHAJIV"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","IPUS6D"
"stage (App)","fail","2014",,"{""is_repeat_play"":true,""last_level"":14}","ru","Russian Federation","ZKL4OC"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","HJ9JYU"
"stage (App)","try","2007",,"{""last_level"":0}","nz","New Zealand","H7A3K8"
"stage (App)","try","2008",,"{""last_level"":0}","ua","Ukraine","32WQMY"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","6HABEP"
"stage (App)","fail","2008",,"{""last_level"":13}","kr","South Korea","N9NCE5"
"stage (App)","fail","2005",,"{""last_level"":12}","kr","South Korea","82MB2T"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","2AJ6SN"
"stage (App)","fail","2005",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","kr","South Korea","82MB2T"
"stage (App)","fail","2008",,"{""last_level"":13}","ua","Ukraine","32WQMY"
"stage (App)","try","5001",,"{""last_level"":0}","kr","South Korea","UL1WAA"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","3OY986"
"stage (App)","try","2003",,"{""last_level"":0}","gb","United Kingdom","CY0BZI"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","OKGZB5"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","8LGNG9"
"stage (App)","clear","2008",,"{""last_level"":20}","us","United States","97SIEH"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IX6ZYU"
"stage (App)","clear","2014",,"{""last_level"":20}","de","Germany","C06QDV"
"stage (App)","clear","2006",,"{""last_level"":20}","nz","New Zealand","H7A3K8"
"stage (App)","fail","2002",,"{""last_level"":1}","vn","Viet Nam","QHAJIV"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","br","Brazil","JA0PMW"
"stage (App)","clear","3010",,"{""last_level"":20}","us","United States","BFF6WJ"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","vn","Viet Nam","QHAJIV"
"stage (App)","clear","2009",,"{""last_level"":20}","hk","Hong Kong","74DUY5"
"stage (App)","fail","3005",,"{""last_level"":12}","us","United States","00CH78"
"stage (App)","fail","2012",,"{""last_level"":20}","us","Philippines","I5YPKA"
"stage (App)","fail","3005",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","us","United States","00CH78"
"stage (App)","fail","2015",,"{""last_level"":13}","kr","South Korea","FQS4T5"
"stage (App)","clear","3006",,"{""last_level"":20}","kr","South Korea","0QRK0A"
"stage (App)","fail","2005",,"{""last_level"":12}","th","Thailand","ZCI4AE"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","1IV59G"
"stage (App)","try","5001",,"{""last_level"":0}","kr","South Korea","MZAZQQ"
"stage (App)","try","3002",,"{""last_level"":0}","kr","South Korea","ZAX6WT"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","S20PT7"
"stage (App)","try","3003",,"{""last_level"":0}","ru","France","AO3YVX"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","id","Indonesia","PMTP2Q"
"stage (App)","clear","2011",,"{""last_level"":20}","us","United States","IUK6WL"
"stage (App)","clear","2013",,"{""last_level"":20}","be","Belgium","Q4A91G"
"stage (App)","try","2007",,"{""is_repeat_play"":true,""last_level"":0}","it","Italy","X166SA"
"stage (App)","try","3009",,"{""last_level"":0}","kr","South Korea","74URX7"
"stage (App)","fail","2018",,"{""last_level"":8}","kr","South Korea","KMH3AL"
"stage (App)","fail","2018",,"{""last_level"":5}","kr","South Korea","Y9GVGA"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","2V5Y2H"
"stage (App)","clear","3012",,"{""last_level"":20}","us","United States","1U8OF3"
"stage (App)","fail","2008",,"{""last_level"":18}","us","Mexico","V8U89O"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","ru","Russian Federation","MMM900"
"stage (App)","fail","2005",,"{""is_repeat_play"":true,""last_level"":19}","kr","South Korea","7NPJG6"
"stage (App)","try","2001",,"{""last_level"":0}","us","United States","D9B552"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","5J4D4O"
"stage (App)","clear","2001",,"{""last_level"":20}","cl","Chile","ECIJC2"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","5V8IBM"
"stage (App)","clear","2015",,"{""last_level"":20}","kr","South Korea","40ZQ2O"
"stage (App)","clear","3009",,"{""last_level"":20}","ca","Canada","KSXZTS"
"stage (App)","clear","3004",,"{""is_repeat_play"":true,""last_level"":20}","gb","Netherlands","CZTPJR"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","E4ZP85"
"stage (App)","fail","2012",,"{""last_level"":20}","kr","South Korea","5V8IBM"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HTGUH5"
"stage (App)","fail","2005",,"{""last_level"":12}","kr","South Korea","431IEE"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","SSGLS6"
"stage (App)","clear","2002",,"{""last_level"":20}","us","Myanmar","XHM744"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","SSGLS6"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","AZMP78"
"stage (App)","fail","2015",,"{""is_repeat_play"":true,""last_level"":14}","kr","South Korea","JGI2FT"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","OKGZB5"
"stage (App)","fail","2007",,"{""is_repeat_play"":true,""last_level"":19}","it","Italy","X166SA"
"stage (App)","fail","2010",,"{""last_level"":9}","cz","Czech Republic","VD8AJJ"
"stage (App)","fail","2010",,"{""exit_type"":""voluntary_exit"",""last_level"":9}","cz","Czech Republic","VD8AJJ"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","HTMGTL"
"stage (App)","clear","3012",,"{""last_level"":20}","fi","Finland","U79M8D"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","gb","Singapore","EOTXPA"
"stage (App)","try","2007",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YWQKOY"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","SSGLS6"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","HT4LVI"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","South Korea","74URX7"
"stage (App)","fail","5001",,"{""last_level"":5}","kr","South Korea","0SXJCT"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","SSGLS6"
"stage (App)","try","2006",,"{""last_level"":0}","fr","France","E297Y9"
"stage (App)","clear","2006",,"{""last_level"":20}","it","Italy","16K0JW"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","HL2NLY"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","MMM900"
"stage (App)","clear","2014",,"{""last_level"":20}","us","Philippines","7JJTLA"
"stage (App)","try","3021",,"{""last_level"":0}","au","Australia","Q68PJI"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","L8HRMZ"
"stage (App)","clear","3010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","YH3ADV"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","O1W7EV"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","NIJ2KF"
"stage (App)","try","3005",,"{""last_level"":0}","kr","South Korea","GGOOX3"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","R7I243"
"stage (App)","try","2007",,"{""last_level"":0}","us","Poland","NQFUEV"
"stage (App)","clear","2001",,"{""last_level"":20}","vn","Viet Nam","QHAJIV"
"stage (App)","clear","2008",,"{""last_level"":20}","gb","United Kingdom","WMQVVR"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","XP8KB2"
"stage (App)","fail","2010",,"{""last_level"":11}","kr","South Korea","9IUUK5"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","SSGLS6"
"stage (App)","fail","2005",,"{""last_level"":17}","us","India","1BBZDP"
"stage (App)","clear","3002",,"{""last_level"":20}","jp","Japan","RV65MR"
"stage (App)","try","2001",,"{""last_level"":1}","th","Thailand","UOJU4Q"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","BXOXW7"
"stage (App)","fail","5001",,"{""last_level"":4}","kr","South Korea","SY11YP"
"stage (App)","try","2004",,"{""last_level"":0}","fr","France","3G43VW"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","E297Y9"
"stage (App)","fail","5001",,"{""exit_type"":""voluntary_exit"",""last_level"":4}","kr","South Korea","SY11YP"
"stage (App)","clear","3011",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","WYJPS2"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","YWQKOY"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","N7LOTB"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","FYDMK7"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","1IV59G"
"stage (App)","fail","3021",,"{""last_level"":19}","au","Australia","Q68PJI"
"stage (App)","clear","2014",,"{""last_level"":20}","kr","South Korea","NCDRM3"
"stage (App)","try","2002",,"{""last_level"":0}","de","Germany","MLNQUR"
"stage (App)","try","2002",,"{""last_level"":0}","us","Argentina","TCRINV"
"stage (App)","clear","2012",,"{""last_level"":20}","kr","South Korea","UL1WAA"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","NIJ2KF"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","1ZVI9N"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","X3UNOZ"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","3T8EHS"
"stage (App)","fail","2018",,"{""last_level"":7}","kr","South Korea","Y9GVGA"
"stage (App)","clear","2005",,"{""last_level"":20}","br","Brazil","JA0PMW"
"stage (App)","clear","3008",,"{""last_level"":20}","us","Poland","NQFUEV"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HL2NLY"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","FYDMK7"
"stage (App)","try","2001",,"{""last_level"":0}","gb","United Arab Emirates","50X9ND"
"stage (App)","clear","3002",,"{""last_level"":20}","jp","Japan","VH1PNB"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","MZAZQQ"
"stage (App)","fail","2005",,"{""last_level"":14}","id","Indonesia","S63GF7"
"stage (App)","clear","2012",,"{""last_level"":20}","gb","Denmark","BL1REB"
"stage (App)","clear","2001",,"{""last_level"":20}","us","United States","GKQKLP"
"stage (App)","try","3002",,"{""last_level"":0}","it","Italy","RAABYD"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","6N688K"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","QI4YQP"
"stage (App)","fail","5001",,"{""last_level"":8}","kr","South Korea","GGOOX3"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","it","Italy","9GQV8C"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","07LECC"
"stage (App)","try","3002",,"{""last_level"":0}","tw","Taiwan Province Of China","7P1MUR"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","EOJDWY"
"stage (App)","try","2004",,"{""last_level"":0}","us","Argentina","CZWHY3"
"stage (App)","try","2001",,"{""last_level"":1}","th","Thailand","UOJU4Q"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","2ASZKS"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","3G43VW"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","nl","Netherlands","9RSR08"
"stage (App)","clear","3007",,"{""last_level"":20}","de","Germany","CM7PFH"
"stage (App)","try","2004",,"{""last_level"":0}","at","Austria","6LEWJ5"
"stage (App)","clear","3012",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","MNS08C"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QI4YQP"
"stage (App)","try","2002",,"{""last_level"":0}","br","Brazil","SQNRA8"
"stage (App)","clear","2001",,"{""last_level"":20}","de","Germany","MLNQUR"
"stage (App)","try","3002",,"{""last_level"":0}","jp","Japan","X1ZWL6"
"stage (App)","fail","2007",,"{""last_level"":18}","kr","South Korea","1MXF1B"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","EOJDWY"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","4QCXVG"
"stage (App)","try","3011",,"{""last_level"":0}","kr","South Korea","DEY0T5"
"stage (App)","clear","2005",,"{""last_level"":20}","us","United States","I8OXXP"
"stage (App)","try","3010",,"{""last_level"":0}","us","United States","8XZXS1"
"stage (App)","clear","2017",,"{""last_level"":20}","kr","South Korea","FGJEAV"
"stage (App)","fail","2010",,"{""last_level"":11}","kr","South Korea","DHTKLP"
"stage (App)","fail","2014",,"{""last_level"":11}","cn","South Korea","NTFMKZ"
"stage (App)","fail","2012",,"{""last_level"":20}","us","United States","KTJ8SS"
"stage (App)","clear","2002",,"{""last_level"":20}","ca","Canada","CNGS3M"
"stage (App)","fail","2010",,"{""last_level"":20}","ru","Russian Federation","F7KEH0"
"stage (App)","clear","2008",,"{""last_level"":20}","us","United States","5S56KE"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","UUED4J"
"stage (App)","clear","2006",,"{""last_level"":20}","us","United Kingdom","B0AIJ0"
"stage (App)","try","2007",,"{""last_level"":0}","hk","Hong Kong","GSLFUY"
"stage (App)","try","3007",,"{""last_level"":0}","by","Poland","NCETX2"
"stage (App)","try","5001",,"{""last_level"":0}","tw","Taiwan Province Of China","1AGCHQ"
"stage (App)","fail","2010",,"{""last_level"":12}","kr","South Korea","0OD05J"
"stage (App)","try","3006",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","361N8Y"
"stage (App)","try","3008",,"{""last_level"":0}","kr","South Korea","RLRKWW"
"stage (App)","clear","2016",,"{""last_level"":20}","us","Singapore","ME8SIT"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","DEY0T5"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","N7HNIC"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","my","Malaysia","DDBFY9"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","X86FAS"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","RSEM6I"
"stage (App)","try","2011",,"{""last_level"":0}","kr","South Korea","36W5QZ"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","VOMQK1"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IN8I54"
"stage (App)","clear","2003",,"{""last_level"":20}","id","Indonesia","OS94FE"
"stage (App)","clear","2001",,"{""last_level"":20}","br","Brazil","SQNRA8"
"stage (App)","try","3001",,"{""last_level"":0}","kr","South Korea","H3FCDX"
"stage (App)","fail","2005",,"{""last_level"":16}","it","Italy","RAABYD"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","24OT82"
